"loan_amnt","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","loan_status","purpose","title","zip_code","addr_state","dti","fico_range_low","fico_range_high","inq_last_6mths","open_acc","revol_bal","revol_util","total_acc","initial_list_status","total_pymnt","total_rec_prncp","total_rec_int","last_pymnt_amnt","last_fico_range_high","last_fico_range_low","tot_coll_amt","tot_cur_bal","total_rev_hi_lim","acc_open_past_24mths","avg_cur_bal","bc_open_to_buy","bc_util","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_inq","num_accts_ever_120_pd","num_actv_bc_tl","num_actv_rev_tl","num_bc_sats","num_bc_tl","num_il_tl","num_op_rev_tl","num_rev_accts","num_rev_tl_bal_gt_0","num_sats","num_tl_op_past_12m","pct_tl_nvr_dlq","percent_bc_gt_75","tot_hi_cred_lim","total_bal_ex_mort","total_bc_limit","total_il_high_credit_limit","year","loan_length","pull_length","credit_length"
12000,36,18.75,438.36,4,18,92336,8,1,124000,3,"0",9,29434,539,15,32.5,670,674,3,24,100961,80.8,52,1,15780.81,12000,3780.81,438.21,684,680,0,352451,125000,6,18550,6589,92.1,151,238,5,5,4,28,4,0,6,10,9,17,11,21,37,10,24,2,100,75,415382,113597,83100,47629,2012,2.94794520547945,2.94794520547945,19.5671232876712
20200,60,22.15,559.63,5,25,14651,10,1,45000,3,"0",2,8261,672,42,21.95,685,689,0,9,7078,62.6,19,1,33505.64,20200,13305.64,6606.18,714,710,0,134242,11300,5,14916,3985,33.6,124,77,12,11,2,12,22,0,2,4,3,3,11,5,6,4,9,3,100,66.7,154214,24249,6000,23214,2014,4.28767123287671,4.61643835616438,10.3917808219178
10000,36,7.12,309.32,1,3,101978,3,1,62000,2,"0",4,17327,307,10,23.43,725,729,0,17,9474,27.4,36,1,11119.54,10000,1119.54,512.55,739,735,0,33338,34600,5,2381,16710,35,124,247,15,5,4,15,5,2,5,9,6,10,10,14,21,9,17,2,97.1,20,69575,33338,25700,29599,2014,2.86849315068493,3.11780821917808,20.6520547945205
16000,36,11.99,531.36,2,8,105480,0,0,62159,3,"1",3,10356,205,44,23.04,660,664,0,15,25826,75.3,26,1,9517,5979.53,1990.87,531.36,574,570,0,78841,34300,9,5256,3490,87,80,79,11,11,0,22,8,0,7,10,7,9,11,11,13,10,15,2,100,85.7,93785,78841,26800,57039,2014,1.2,2.36986301369863,6.80547945205479
2800,36,15.61,97.91,4,16,74353,3,1,40000,1,"0",3,10356,303,10,22.68,670,674,0,5,740,56.9,12,1,3345.94,2800,545.94,1583.56,719,715,0,186102,1300,3,37220,560,56.9,56,109,11,11,1,11,17,1,3,3,3,6,3,3,7,3,5,1,81.8,0,244780,7513,1300,12111,2014,1.53698630136986,4.53972602739726,9.13972602739726
7800,36,12.49,260.91,2,9,46585,7,1,70000,2,"0",3,10356,768,32,8.69,665,669,1,8,4563,37.4,16,0,9381.671,7800,1581.67,1288.15,694,690,170,301468,12200,5,37684,1272,60.2,46,111,2,2,5,22,2,0,2,6,2,4,2,6,9,6,8,2,93.3,50,314945,12937,3200,12745,2014,2.61917808219178,2.78904109589041,9.72328767123288
15550,36,16.99,554.33,4,16,49863,6,1,80000,1,"0",3,10356,317,10,19.34,680,684,2,10,6260,44.4,18,0,19475.81,15550,3925.81,6171.89,709,705,0,171241,14100,6,17124,2329,61.8,70,79,5,5,1,5,3,0,4,5,4,9,5,5,12,5,10,4,100,75,215042,40091,6100,61146,2014,2.02739726027397,5.02739726027397,6.64657534246575
11575,36,13.11,390.63,2,9,42566,3,1,34275.59,2,"0",3,10356,740,4,6.65,700,704,0,5,8188,55.7,16,0,13861.3,11575,2286.3,4095.55,689,685,0,8188,14700,0,1638,23,98.5,117,190,59,59,0,100,12,0,1,4,1,3,7,5,9,4,5,0,100,100,14700,8188,1500,0,2013,2.2,4.78356164383562,15.6438356164384
15000,60,15.99,364.7,4,17,42470,10,1,68000,3,"0",3,10356,272,39,26.51,680,684,0,8,8118,61.5,32,0,18389.18,15000,3389.18,11837.9,754,750,1082,192248,13200,10,24031,654,90.7,93,117,12,6,1,12,3,0,1,3,1,4,23,3,7,3,8,5,96.9,100,223283,77432,7000,85085,2014,1.53150684931507,2.95068493150685,9.80547945205479
6900,36,7.62,215.02,1,3,89477,7,0,35360,2,"0",3,10356,819,5,29.94,730,734,0,20,6625,32.3,27,1,7680.83,6900,780.83,2090.31,719,715,0,44433,20500,5,2222,5973,48.9,76,151,22,16,0,22,15,0,4,8,6,10,12,10,15,8,20,0,100,33.3,75715,44433,11700,55215,2014,2.2027397260274,4.36986301369863,12.641095890411
20000,36,8.9,635.07,1,5,39189,10,1,150000,3,"0",3,10356,815,5,5.33,715,719,0,10,32302,47.2,12,1,22873.95,20000,2873.95,634.84,654,650,0,32302,68500,2,3230,32471,49.3,43,274,9,9,0,9,12,0,5,7,7,8,1,10,11,7,10,2,100,28.6,68500,32302,64000,0,2014,2.95068493150685,3.03287671232877,22.986301369863
30000,36,22.47,1153.03,5,25,103997,10,0,89000,3,"0",3,10356,50,7,20.09,670,674,2,23,28555,67.7,42,0,41508.61,30000,11508.61,1152.56,599,595,56,53855,42200,11,2693,4736,85.2,136,312,2,2,0,7,3,3,10,15,10,17,6,19,34,15,23,6,83,70,68335,53855,32100,26135,2012,3.03013698630137,5.03287671232877,25.6575342465753
20400,60,14.49,479.88,3,14,63114,1,1,133000,2,"0",4,17327,274,11,14.02,710,714,0,10,7662,35,51,0,26586.19,20400,6186.19,12189.79,769,765,0,202936,21900,9,20294,237,96.3,144,148,12,5,2,12,11,0,2,3,2,4,41,5,8,3,10,3,98,50,251731,76577,6400,101306,2014,2.53698630136986,4.78356164383562,12.3890410958904
7750,36,18.99,284.05,5,21,99768,8,0,25000,1,"0",3,10356,317,10,16.42,670,674,1,7,4525,51.4,8,1,10204.52,7750,2454.52,1114.92,764,760,0,10054,8800,7,1436,2240,37.8,42,24,6,6,0,6,6,0,2,4,3,3,2,6,6,4,7,2,100,33.3,16800,10054,3600,8000,2014,2.78356164383562,3.45479452054795,3.55068493150685
14400,36,10.99,471.37,2,8,91970,6,1,70000,2,"0",9,24092,170,37,31.29,690,694,0,19,30404,53.3,42,0,16802.17,14400,2402.17,4092.76,699,695,0,325525,57000,4,17133,18969,58.6,125,217,10,6,4,10,7,0,8,11,8,14,14,12,23,11,19,3,97.6,12.5,379341,174419,45800,166859,2014,2.27945205479452,2.27945205479452,18.2301369863014
5000,36,7.12,154.66,1,3,1825,0,1,73000,1,"0",3,10356,273,11,16.18,700,704,0,17,13275,42.4,37,0,5567.758,5000,567.76,154.66,689,685,0,107266,31300,6,6310,10612,51.3,166,164,24,14,0,24,7,0,5,7,7,9,23,9,14,7,17,0,100,14.3,126684,107266,21800,95384,2014,2.95068493150685,4.61643835616438,13.9753424657534
20500,36,19.97,761.55,4,20,100975,5,0,65000,3,"0",3,8699,185,21,20.62,680,684,0,12,13823,70.2,14,0,23026.69,20500,2526.69,17695.84,619,615,0,45196,19700,4,4109,1799,81.8,51,75,10,10,0,10,10,0,5,8,7,8,2,11,12,8,12,1,100,83.3,61573,45196,9900,41873,2014,0.613698630136986,5.11232876712329,6.30958904109589
8000,36,20.5,299.36,5,21,75901,7,1,71000,2,"0",4,17327,692,42,30.58,685,689,1,19,22241,41.1,28,1,9235.725,8000,1235.72,6541.54,719,715,0,65612,54100,6,3453,2232,73.7,119,118,3,3,0,3,6,0,3,15,3,5,7,17,21,15,19,3,100,66.7,112834,65612,8500,58734,2014,0.780821917808219,0.947945205479452,9.97534246575342
10000,36,6.62,307.04,1,2,101241,2,1,1e+05,1,"0",1,3395,401,34,18.72,755,759,2,20,3192,6.8,39,0,11053.3,10000,1053.3,306.9,814,810,0,251789,46800,5,13252,24908,11.4,93,89,6,6,1,6,0,0,1,1,6,11,21,10,17,1,20,1,100,0,287806,205050,28100,187003,2013,2.95068493150685,2.95068493150685,7.72328767123288
2325,36,11.99,77.22,2,8,129295,10,1,51000,3,"0",2,4368,280,11,32.42,705,709,0,21,28539,66.7,54,1,2601.15,2325,276.15,1597.29,694,690,0,139360,42800,1,6636,6125,68.1,147,195,23,23,2,23,15,0,4,10,4,7,37,10,15,10,21,0,100,50,191258,44833,19200,26035,2013,1.2,5.2027397260274,16.0630136986301
24000,60,14.64,566.44,3,13,1,4,1,60000,1,"0",2,8261,274,11,16.48,660,664,0,10,10558,83.1,16,0,33985.8,24000,9985.8,565.84,739,735,0,184136,12700,2,18414,2142,83.1,79,87,27,7,1,27,8,0,4,4,5,7,8,5,7,4,10,1,81.2,60,190193,50791,12700,42975,2014,4.95068493150685,4.95068493150685,7.30958904109589
15000,60,10.49,322.34,2,8,65963,6,1,51000,2,"0",3,10356,661,42,29.62,715,719,0,9,10304,47.7,13,0,16333.6,15000,1333.6,13132.05,784,780,0,173207,21600,7,19245,3771,71,100,84,10,2,1,10,19,0,3,4,3,4,6,5,6,4,9,2,100,66.7,200838,41008,13000,42504,2014,0.863013698630137,3.78356164383562,8.39452054794521
20000,60,24.08,576.29,6,27,130117,10,1,108000,3,"0",3,10356,567,24,16.6,660,664,0,10,14629,75,11,0,28404.13,20000,8404.13,15725.75,744,740,0,104158,19500,4,10416,3002,73.4,190,45,14,14,0,21,5,0,5,7,5,5,3,8,8,7,10,0,100,60,74080,104158,11300,54580,2014,1.95068493150685,4.03561643835616,15.8958904109589
35000,36,16.59,1240.72,4,16,49160,4,1,185000,3,"0",4,17327,424,16,8.25,665,669,1,7,1732,44.4,40,0,44665.71,35000,9665.71,1240.51,699,695,718,314823,3900,6,44975,1868,48.1,144,187,10,4,7,51,4,1,1,1,1,8,17,2,16,1,7,3,94.1,0,339243,45423,3600,59550,2014,2.95068493150685,4.2,15.7287671232877
11850,36,12.99,399.22,3,11,113920,8,0,75000,1,"0",5,17161,72,30,19.5,700,704,1,10,912,14.2,12,0,12226,11850,376,11427.56,709,705,200,27330,6400,4,2733,3441,20,27,72,7,7,0,14,2,0,3,4,3,3,3,7,9,4,10,3,100,0,44609,27330,4300,38209,2014,0.2,4.61643835616438,6.05479452054795
32000,36,14.99,1109.14,3,15,37030,6,1,76900,3,"0",3,10356,250,27,20.47,665,669,0,23,19801,47.3,32,1,39403.89,32000,7403.89,10592.9,664,660,1102,168765,41900,8,7671,4465,76.1,178,231,9,9,1,9,9,0,10,16,11,14,4,21,27,16,23,2,96.9,45.5,207217,37710,18700,19998,2014,2.1972602739726,4.03561643835616,19.3150684931507
28000,36,7.69,873.42,1,4,75872,9,1,75000,2,"0",4,17327,54,30,12.1,755,759,0,12,3102,14,25,1,31323.9,28000,3323.9,6024.63,724,720,0,223741,22200,4,22374,5887,30.7,127,170,7,7,1,11,19,0,1,2,3,10,6,8,17,2,12,3,88,0,270605,23312,8500,41745,2014,2.44931506849315,4.36438356164384,14.227397260274
6500,36,14.99,225.3,3,15,39813,1,0,120000,1,"0",3,10356,275,11,9.75,720,724,1,9,39299,83.6,23,0,7696.95,6500,1196.95,3866.85,769,765,0,305968,47000,4,33996,480,90,132,108,3,3,4,32,5,0,2,5,2,4,7,6,12,5,9,2,88.9,100,344823,59589,4800,33740,2014,1.53698630136986,4.61643835616438,11.0602739726027
24000,60,23.76,687.1,6,29,124466,4,1,102000,3,"0",3,10357,532,15,34.72,665,669,1,10,24589,89.4,51,1,31838.56,24000,7838.56,20171.8,664,660,0,503009,27500,2,62876,2911,89.4,119,216,22,17,12,64,5,0,5,5,6,22,14,7,25,5,10,0,92,80,507497,182451,27500,159997,2012,1.44657534246575,6.36438356164384,17.8986301369863
15125,36,13.65,514.37,3,11,36201,5,1,38000,2,"0",3,10356,640,35,29.06,660,664,0,4,8517,95.7,10,0,18525.33,15125,3400.33,522.38,779,775,0,70833,8900,3,17708,102,98.7,152,311,3,3,1,236,10,0,1,2,1,1,5,2,4,2,4,2,100,100,75666,70833,7900,66766,2014,3.03287671232877,4.86575342465753,26.0684931506849
23875,60,16.29,584.28,4,17,126858,10,0,52000,2,"1",3,10356,69,30,25.13,710,714,1,14,14153,45.8,42,0,23195.17,12398.46,9219.9,584.28,619,615,0,43548,30900,6,3959,5468,66.9,151,207,9,9,0,15,5,0,4,6,6,18,10,12,32,6,14,1,92.9,40,76014,43548,16500,45114,2014,3.03561643835616,3.95068493150685,17.3150684931507
12000,36,17.57,431.25,4,19,76676,10,1,42000,1,"0",3,10356,177,9,19.31,685,689,0,15,14232,61.1,29,1,15524.75,12000,3524.75,431,634,630,0,182399,23300,3,12160,8164,56.6,86,115,1,1,4,1,23,0,8,11,10,20,2,13,23,11,15,2,100,60,202925,19140,18800,5800,2014,2.95068493150685,2.95068493150685,10.641095890411
3200,36,7.62,99.72,1,3,49286,10,0,42000,2,"0",2,8261,828,5,16.17,710,714,1,10,4573,21.2,28,1,3589.773,3200,389.77,99.57,704,700,0,9203,21600,3,1150,7546,16.2,208,260,10,10,4,20,6,2,1,5,2,4,6,8,18,5,10,1,85.7,50,56801,9203,9000,35201,2014,2.95068493150685,4.36986301369863,21.7315068493151
9600,36,16.2,338.46,3,14,114772,4,1,125000,3,"0",11,2862,800,5,15.62,695,699,1,18,19550,41.3,26,0,11120.61,9600,1520.61,2028.33,754,750,0,233468,47300,8,13733,20784,47.2,95,143,1,1,3,2,5,0,9,11,11,14,4,14,18,11,18,5,100,10,270741,31150,39400,14886,2013,1.52876712328767,5.36438356164384,11.8931506849315
20000,60,13.98,465.16,3,13,25583,10,1,55000,2,"0",3,10356,819,5,24.96,720,724,1,8,18095,40.8,15,0,23594.52,20000,3594.52,16183.03,749,745,0,296940,44400,4,37118,26305,40.8,130,154,14,7,1,14,1,0,3,3,4,6,5,4,9,3,8,1,100,50,342102,56632,44400,49782,2014,1.36438356164384,1.36438356164384,12.8931506849315
3600,36,22.15,137.77,5,25,99226,10,1,35000,1,"0",3,10356,397,34,29.15,675,679,0,8,4999,92.6,11,1,4964.732,3600,1364.73,142.78,564,560,0,176317,5400,7,22040,238,95.3,58,25,4,4,2,4,13,0,4,5,4,5,3,5,6,5,8,3,100,100,189794,28545,5100,34379,2014,2.95068493150685,3.7013698630137,13.1424657534247
12000,36,11.55,396,2,8,24532,9,0,60000,1,"0",2,5711,48,7,21.91,685,689,1,10,10532,44.1,19,1,14255.89,12000,2255.89,395.89,749,745,0,43644,23900,3,4849,7719,41.1,72,363,2,2,0,31,2,0,1,4,3,7,5,7,13,4,10,2,100,33.3,62253,43644,13100,38353,2013,2.95068493150685,5.53150684931507,29.9068493150685
18350,36,13.98,626.99,3,13,114463,9,0,105000,1,"0",3,10356,823,5,9.99,700,704,0,6,1500,65.2,20,1,22218.51,18350,3868.51,6572.26,744,740,0,20249,2300,3,3375,800,65.2,167,177,17,3,0,17,5,1,2,2,3,7,12,3,7,2,6,2,80,66.7,27098,20249,2300,24798,2014,2.11780821917808,2.95068493150685,14.8109589041096
13800,36,7.62,430.03,1,3,91577,10,1,60000,1,"0",3,10356,525,26,8.12,720,724,0,11,11916,29.6,26,0,13973.09,13800,173.09,13543.06,734,730,311,231881,40300,5,21080,12851,45.1,35,359,7,7,6,7,19,1,3,7,4,8,1,10,18,7,11,2,96.2,25,270453,11916,23400,0,2014,0.10958904109589,0.10958904109589,29.9890410958904
13250,60,12.99,301.42,2,9,102963,4,1,47000,3,"1",3,30771,371,18,29.47,680,684,1,16,17704,32.4,48,0,5480.66,2192.69,1725.77,301.42,599,595,878,249174,54700,6,15573,32359,34.5,105,183,9,9,2,16,2,1,8,10,8,17,24,12,22,10,16,2,93,12.5,298664,75385,49400,68179,2013,1.03287671232877,2.95068493150685,15.1452054794521
8000,36,10.49,259.99,2,8,112641,4,0,28000,1,"0",3,10356,824,5,13.89,660,664,0,5,3397,79,27,0,9105.56,8000,1105.56,3910.42,714,710,0,13423,4300,1,2685,903,79,102,172,76,8,0,76,8,2,4,4,4,15,5,4,20,4,5,1,76.9,75,15004,13423,4300,10704,2014,1.6986301369863,4.27945205479452,14.4794520547945
8500,36,9.71,273.12,2,6,62678,6,0,140000,1,"0",6,20913,93,33,7.9,705,709,0,9,10180,51.4,16,1,9111.758,8500,611.76,6655.54,684,680,0,78631,19800,2,8737,5425,57.3,102,110,21,21,0,24,8,0,4,5,5,7,7,7,9,5,9,0,100,20,92649,78631,12700,72849,2013,0.778082191780822,5.44657534246575,9.14246575342466
26850,36,15.31,934.85,3,14,123935,4,1,85000,2,"0",3,10356,274,11,25.98,725,729,0,12,16916,86.3,25,0,33654.39,26850,6804.39,934.64,749,745,0,424315,19600,4,35360,2684,86.3,103,167,24,19,4,24,19,0,3,3,3,3,18,3,3,3,12,0,100,100,449874,131147,19600,126574,2014,2.95068493150685,2.95068493150685,13.9753424657534
3000,36,9.67,96.34,2,6,100880,10,1,65000,2,"0",3,10356,270,39,5.76,710,714,1,9,3718,62,21,0,3467.057,3000,467.06,287.84,774,770,0,226512,6000,4,32359,498,70.7,161,415,11,2,3,30,2,0,2,3,2,5,6,6,12,3,9,4,95,50,254437,10583,1700,11237,2014,2.78904109589041,4.36986301369863,34.6575342465753
10750,36,17.77,387.4,4,16,23427,1,0,32000,3,"0",3,5872,800,5,16.57,670,674,1,5,6408,89,8,1,13946.36,10750,3196.36,387.35,694,690,0,16634,7200,1,4159,792,89,73,70,48,8,0,48,1,0,3,3,4,5,3,4,5,3,5,1,100,100,18292,16634,7200,11092,2012,2.94794520547945,6.27945205479452,6.14246575342466
15000,36,9.99,483.94,2,6,127225,0,0,62000,3,"0",3,12362,853,46,24.48,680,684,0,19,12665,46.2,38,1,16791.16,15000,1791.16,176.59,774,770,0,85177,27400,6,4483,11582,50.1,121,106,12,12,0,20,21,0,4,6,6,7,28,8,10,6,19,1,100,33.3,97933,85177,23200,70533,2013,2.03287671232877,5.36438356164384,10.0602739726027
15600,36,11.67,515.69,2,9,137038,0,0,74000,2,"1",2,8261,92,33,8.42,750,754,2,7,6876,23.2,15,1,9242.47,5847.5,1887.85,515.69,499,0,0,66786,29700,5,9541,22824,23.2,248,201,1,1,0,1,1,0,3,3,6,11,4,6,11,3,7,5,100,16.7,87747,66786,29700,58047,2014,1.2,1.28493150684932,20.7287671232877
14400,60,16.29,352.41,4,17,15753,8,1,35000,3,"0",3,8261,492,23,11.39,660,664,0,5,13694,100.7,12,0,20313.03,14400,5913.03,6229.66,734,730,0,106932,13600,2,21386,0,100.7,63,126,9,9,1,9,16,0,4,4,4,10,1,4,10,4,5,1,100,100,108655,13694,13600,0,2014,3.36438356164384,3.36438356164384,10.558904109589
24000,36,13.67,816.43,2,10,76676,3,1,135000,2,"0",3,6322,93,33,23.78,660,664,1,16,52805,76.5,24,1,27036.4,24000,3036.4,17141.18,699,695,0,107501,73500,6,6719,13087,80,181,171,17,9,0,17,4,0,7,8,8,13,7,11,16,8,16,2,100,50,136249,107501,65500,53406,2013,1.03013698630137,1.11506849315068,15.1479452054795
11000,36,11.67,363.63,2,9,33423,7,0,48000,1,"0",2,8261,528,15,16.45,685,689,0,14,10750,38.8,19,1,12899.7,11000,1899.7,4172.58,689,685,0,25806,27700,5,1843,10294,46.7,7,128,5,5,1,6,7,0,5,9,8,10,1,13,17,9,14,3,94.7,25,44217,25806,19300,16517,2014,2.03287671232877,2.62191780821918,12.7260273972603
17425,36,11.99,578.68,2,8,100024,0,0,40000,3,"0",3,10356,136,37,29.1,715,719,1,9,13391,44.2,25,0,20564.97,17425,3139.97,6097.97,759,755,0,32013,30300,3,3557,6421,65.8,146,289,9,9,1,9,5,0,2,5,3,8,8,7,16,5,9,1,100,66.7,66412,32013,18800,36112,2013,2.11506849315069,2.11506849315069,24.2356164383562
35000,60,15.61,843.9,3,14,122088,0,1,87500,3,"1",4,17327,786,5,17.47,790,794,2,15,3743,5.3,32,1,12430.74,3264.05,4751.39,843.9,684,680,0,42277,70300,5,3252,6074,14.5,129,171,1,1,0,60,1,0,2,5,5,8,15,12,17,5,14,5,100,0,114015,42277,7100,43715,2014,0.863013698630137,2.6986301369863,14.3150684931507
15000,60,17.57,377.41,4,17,10057,10,1,60000,2,"0",3,10356,126,33,21.64,665,669,0,10,9877,83,13,1,22703.1,15000,7703.1,376.59,674,670,0,176129,11900,4,19570,30,99.6,148,229,5,5,1,20,10,0,2,5,3,6,1,8,11,5,9,2,92.3,100,168242,89067,6900,58042,2014,4.95068493150685,4.95068493150685,19.227397260274
25000,60,17.57,629.01,4,19,96386,7,1,1e+05,3,"1",4,17327,845,36,30.28,675,679,0,18,19282,70.9,55,0,5032.08,2214.77,2817.31,629.01,644,640,0,161173,27200,5,9481,1143,94.2,149,163,14,14,1,14,10,0,5,6,5,10,37,10,17,6,18,0,97.8,100,187594,161173,19700,160394,2014,0.610958904109589,2.36986301369863,13.7260273972603
11875,36,11.99,394.37,2,8,75242,10,1,77000,3,"0",3,10356,802,5,20.25,700,704,1,20,12688,30.6,46,0,14088.41,11875,2213.41,298.53,694,690,0,644901,41500,3,35828,19539,34.2,161,301,3,3,4,29,3,3,5,11,6,15,11,15,31,11,20,3,93.5,0,737428,49519,29700,39373,2014,2.86575342465753,4.78356164383562,25.1534246575342
21600,36,8.9,685.87,1,5,100036,5,1,96895,3,"1",2,8261,855,46,8.56,700,704,1,8,10948,29.4,21,0,18295.01,7146.24,1770.07,685.87,694,690,0,28317,37300,4,3540,406,95.7,130,238,9,3,4,9,3,0,2,5,2,4,9,6,8,5,8,3,90.5,100,55351,28317,9500,18051,2014,1.03287671232877,0.947945205479452,19.9041095890411
18000,60,19.2,468.92,4,18,30650,7,1,85200,2,"1",3,10357,332,2,10.94,665,669,1,8,3210,73,32,1,17441.1,8037.92,8374.28,468.92,514,510,0,102635,4400,5,12829,0,130,160,198,1,1,2,130,0,0,1,3,1,5,19,3,11,3,8,3,81.2,100,124061,35252,1200,37261,2013,3.03287671232877,3.86575342465753,16.6493150684932
20000,36,11.67,661.14,2,9,28722,10,1,117000,3,"0",3,10356,72,30,24.37,675,679,1,12,44334,63.9,29,0,22030.16,20000,2030.16,8609.45,729,725,0,299288,69400,7,24941,22505,66.3,121,154,2,2,7,7,3,0,6,8,6,11,7,8,15,8,12,6,100,50,353437,70813,66700,52937,2014,1.03287671232877,4.28767123287671,12.8931506849315
1500,36,17.1,53.56,3,15,112055,1,0,1e+05,3,"0",7,21288,818,5,4.44,685,689,0,3,2648,35.3,21,1,1884.36,1500,384.36,598.92,654,650,0,17562,7500,1,8781,4852,35.3,70,222,29,11,4,29,18,1,1,1,1,9,2,2,15,1,3,1,95,0,24479,17562,7500,16979,2013,2.03287671232877,4.36438356164384,18.3178082191781
35000,60,25.57,1039.03,6,30,25219,10,1,140000,3,"0",3,10356,415,34,13.6,690,694,1,11,12130,55.6,22,0,49454.26,35000,14454.26,28412.34,704,700,0,319584,21800,9,29053,3670,76.8,132,79,4,2,4,4,4,0,4,4,4,5,11,6,7,4,11,5,77.3,75,347970,68637,15800,67335,2014,1.78082191780822,4.44657534246575,11.0602739726027
24125,36,14.99,836.19,3,15,51360,5,0,171600,2,"0",3,10356,163,37,11.43,665,669,1,8,5468,30,17,0,26633.02,24125,2508.02,19963.59,699,695,232,69695,18200,5,8712,2459,36.9,117,110,10,5,0,10,5,3,3,4,3,6,6,6,11,4,8,3,64.7,0,98442,69695,3900,80242,2014,0.695890410958904,4.27945205479452,9.89041095890411
16800,36,7.12,519.66,1,3,114321,1,0,1e+05,2,"0",3,10356,58,30,18.58,735,739,1,6,10215,35.6,14,1,17749.55,16800,949.55,13072.61,779,775,0,65821,28700,3,10970,18485,35.6,50,125,15,2,0,15,2,0,4,4,4,8,3,4,11,4,6,2,100,0,91970,65821,28700,63270,2014,0.780821917808219,1.2,10.4712328767123
1800,36,12.35,60.09,2,9,8013,10,0,40000,2,"0",1,3377,129,33,5.61,665,669,0,4,1900,13.2,21,1,2163.115,1800,363.11,59.96,759,755,0,9563,14400,1,2391,12500,13.2,153,167,23,23,3,23,23,0,3,3,3,5,11,3,7,3,4,0,100,0,28870,9563,14400,14470,2013,2.95068493150685,5.61643835616438,13.8109589041096
17825,60,19.52,467.51,5,22,49876,10,1,1e+05,2,"0",3,10356,22,38,9.26,665,669,0,8,15176,93.1,14,0,22295.88,17825,4470.88,15283.23,654,650,0,241452,16300,4,30182,945,91.6,123,88,7,7,1,7,10,0,5,6,5,7,5,6,8,6,8,2,100,100,261563,34513,11300,25967,2014,1.28493150684932,4.78356164383562,10.3041095890411
10000,36,9.17,318.79,2,6,109917,10,1,150000,1,"0",3,10356,740,4,5.44,660,664,0,7,8829,87.4,30,1,11222.48,10000,1222.48,4846.68,719,715,0,30769,10100,2,4396,587,92.8,142,172,5,5,5,33,12,9,3,5,4,13,5,6,20,5,7,2,66.7,25,35545,30769,8200,25445,2014,1.6986301369863,4.44657534246575,14.4794520547945
16500,36,6.49,505.64,1,2,78370,2,0,68000,1,"0",2,8261,405,34,20.28,755,759,0,17,19621,32.7,35,1,18119.2,16500,1619.2,261.28,709,705,0,53343,60000,4,3138,26244,32.2,145,151,14,14,1,14,14,0,3,9,5,8,14,12,20,9,17,0,100,0,121341,53343,38700,61341,2014,2.36438356164384,2.36438356164384,12.7232876712329
17000,36,8.19,534.21,1,5,1825,1,1,102000,1,"0",3,10356,640,35,12.67,675,679,1,19,18398,29.6,50,1,19087.02,17000,2087.02,5205.3,759,755,0,339439,98100,6,18858,46202,64.3,115,224,3,3,7,17,3,0,4,4,7,20,8,15,34,4,19,4,98,16.7,425896,58357,64600,41642,2014,2.2027397260274,2.2027397260274,18.813698630137
2775,36,16.99,98.93,4,18,72860,8,1,49500,3,"0",3,10356,367,18,21.84,675,679,4,19,2953,15.1,35,1,3044.02,2775,269.02,2450.44,574,570,0,145215,19600,12,7643,9101,12.5,148,163,7,5,2,9,0,1,4,11,7,9,14,14,19,11,19,5,94.3,0,170068,35149,10400,34872,2014,0.528767123287671,1.95068493150685,13.7232876712329
18550,36,20.99,698.78,5,24,1825,2,1,62000,3,"0",3,10356,673,42,30.96,690,694,1,19,30282,43.2,29,1,21318.51,18550,2768.51,5051.12,714,710,0,189530,70100,8,9975,21116,44,124,161,0,0,2,3,5,0,4,6,4,5,11,13,15,6,19,5,100,50,238643,89589,37700,57296,2014,0.780821917808219,3.28219178082192,15.3123287671233
3600,36,12.99,121.29,3,11,25629,9,0,39000,1,"0",3,10356,273,11,13.91,680,684,0,15,6373,49.8,29,0,3638.97,3600,38.97,3638.97,589,585,289,38606,12800,2,2970,1567,79.4,175,119,61,7,0,79,7,0,2,3,3,4,19,7,10,3,15,1,93.1,33.3,46509,38606,7600,33709,2014,0.0301369863013699,1.6986301369863,14.7287671232877
16000,36,18.49,582.38,4,17,32917,10,0,195000,3,"0",2,7400,819,5,7.48,670,674,1,7,18267,90.4,11,1,20768.91,16000,4768.91,4462.27,704,700,0,54914,20200,2,9152,1933,90.4,111,104,68,3,0,68,3,0,3,3,4,4,7,4,4,3,7,1,90,100,66383,54914,20200,46183,2013,2.36712328767123,2.78356164383562,9.30958904109589
11000,36,8.39,346.69,1,5,91985,10,1,60000,2,"0",3,10356,303,10,13.08,710,714,0,11,4859,11,26,1,12480.53,11000,1480.53,346.38,749,745,0,34786,44200,9,3162,29141,14.3,154,181,10,10,1,13,13,0,4,4,5,10,6,10,19,4,11,3,96.2,20,77321,34786,34000,33121,2014,2.95068493150685,3.36986301369863,15.1452054794521
